id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,ＩＰ　ＣＩＴＹ　ＨＯＴＥＬ　Ｆｕｋｕｏｋａ,/yad358693/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=358693&callbackHistFlg=1,【平成２５年３月２５日リニューアルオープン♪】福岡空港からも地下鉄１本！「中洲川端駅」２番出口徒歩２０秒！アクセス至便な中洲に位置するシティホテル,【アクセス】福岡市地下鉄『中洲川端』下車。２番出口より徒歩にて1分。福岡空港、博多駅からも地下鉄１本。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,555〜","（￥2,777〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,ホテルエクレール博多,/yad362352/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=362352&callbackHistFlg=1,口コミ評価4.3以上の高評価頂いております♪（2016年3月現在）博多座・マリンメッセなどコンサート会場へも近く、地下鉄駅から徒歩２分の立地。レディースフロア完備で女性の１人旅でも安心設備です☆,【アクセス】地下鉄空港線：中洲川端駅の６番出口より徒歩２分。博多座まで徒歩２分の好立地♪,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,833〜","（￥2,916〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,サットンホテル博多シティ(旧サットンプレイスホテル博多),/yad375658/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=375658&callbackHistFlg=1,◆全室フローリングで浴室には足を伸ばせる幅広のバスタブを完備。JR博多駅博多口より徒歩５分。ホテル前のバス停より会議場やコンサート会場、港までのアクセスに便利◆,【アクセス】■（JR・地下鉄）博多駅より徒歩５分（大通り沿いで女性も安心♪■福岡空港よりお車で約20分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,462〜","（￥2,731〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,山本旅館,/yad383392/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383392&callbackHistFlg=1,キャナルシティーまで徒歩5分！博多駅へ地下鉄で1分、天神へ4分、空港へ7分、中洲へは徒歩5分。ビジネスはもちろんカップル、ファミリー、団体など幅広い客層に対応。無料で全部屋インターネット接続可能,【アクセス】JR博多駅博多口徒歩１２分地下鉄祇園駅徒歩１分都市高速千代町ランプ及び呉服町ランプより車で１０分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,888〜","（￥4,944〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,ザ・ビー博多（the b hakata）,/yad384840/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=384840&callbackHistFlg=1,博多駅筑紫口より徒歩５分、福岡空港へ地下鉄で２駅、車１０分、ビジネス観光に最適の好立地。ロビーコーヒー無料。高速ネット接続無料。コンビニ近。全室ダブルお洒落なデザインはカップルにも大好評。,【アクセス】JR・地下鉄博多駅より徒歩4分（筑紫口を出てヨドバシカメラを通過、音羽交差点左折）。福岡空港より車10分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,462〜","（￥2,731〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,博多都ホテル,/yad385092/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=385092&callbackHistFlg=1,JR博多駅・筑紫口（新幹線口）、地下鉄空港線の博多駅・東5番出口、いずれからも出て直ぐ正面にホテルがあるので初めてお越し方でも迷うことなく、夜遅いご到着でも安心です。,【アクセス】JR博多駅筑紫口を出て真正面（徒歩1分）・地下鉄空港線博多駅「東5」「東6」より地上に出てすぐ目の前,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,185〜","（￥5,092〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,西鉄ホテル クルーム博多（旧西鉄イン博多）,/yad387970/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=387970&callbackHistFlg=1,JR博多駅そば、地下鉄博多駅から徒歩４分。福岡空港からも地下鉄ですぐのアクセス。シングルルーム全室にダブルベッドを採用。温泉大浴場完備。天神の街歩きにも便利。<Ｗｉ−Ｆｉ無料>,【アクセス】JR博多駅「博多口」より徒歩約4分。福岡都市高速「博多駅東」出口より車で約10分。,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,259〜","（￥4,629〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,天然温泉　御笠の湯　ドーミーイン博多祇園,/yad396138/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=396138&callbackHistFlg=1,◆ホテルスペック　2009年4月◆お客様快適にお過ごし頂けるように、当館ではこちらの寝具をご用意しております。布団：羽毛　枕：羽毛　（3F〜8F）　低反発　（9F、10Fコンフォートフロア）,【アクセス】地下鉄「祗園駅」徒歩１分！博多駅博多口から徒歩１０分！,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,416〜","（￥4,208〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,博多グリーンホテル１号館,/yad397160/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=397160&callbackHistFlg=1,◇博多駅から徒歩１分の好立地！◇チェックイン１３時アウト１２時最大２３時間滞在◇全客室Wi-Fi完備♪ロビーがWi-Fiフリースポットに◇全客室別空調◇全客室加湿空気清浄機完備,【アクセス】ＪＲ博多駅下車徒歩１分、福岡空港から市営地下鉄で５分→博多駅下車徒歩１分,エリア ： 福岡県 > 福岡市（博多駅周辺・香椎・海の中道）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,703〜","（￥4,351〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,アイルイン小倉,/yad308443/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=308443&callbackHistFlg=1,雨の日でも安心♪歩行者専用アーケード(京町通り)内にございます。朝食・新聞無料サービス！女性限定のお部屋もご用意♪小倉城まで徒歩３分です☆ゆっくり１１：００チェックアウト☆,【アクセス】JR小倉駅南口より商店街に入り、吉野家交差点右折、京町アーケード２００ｍ先,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,111〜","（￥3,055〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,ホテル１−２−３小倉(旧小倉セントラルイン）,/yad309318/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=309318&callbackHistFlg=1,人数が増えればますます割安に！！★小倉で唯一ファミリーマートが１階にあるホテル★小倉駅よりモノレールで２駅３分（１００円）旦過駅下車すぐ。小倉中心街にありビジネスや観光に大変便利な立地！,【アクセス】ＪＲ　小倉駅から北九州モノレールで旦過駅下車０分（小倉駅より徒歩１０分）,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,629〜","（￥2,314〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,ビジネスホテル YANAGI　(ヤナギ 小倉),/yad310016/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310016&callbackHistFlg=1,■ＪＲ小倉駅から徒歩1分！北九州滞在の拠点に！■絶品！うまかー♪コク旨☆朝カレー(無料)■無料Wi-Fi接続/有線LANも対応■雰囲気の良い1階イタリアンレストランでディナーを食べれば彼女が笑顔に♪,【アクセス】JR小倉駅下車、徒歩1分　⇒北口を出て左手にあるエスカレーターを降り直進約10メートル右手,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,074〜","（￥2,037〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,ホテルクラウンパレス北九州（HMIホテルグループ）,/yad310661/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310661&callbackHistFlg=1,24時間売店が人気！笑顔溢れる明るいスタッフがお出迎え！静かな空間の中で癒しを味わいたい方は是非お越し下さい♪,【アクセス】JR黒崎駅下車徒歩１５分/車５分/バス６分（７番乗り場）,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,444〜","（￥2,222〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,西鉄イン黒崎,/yad311317/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311317&callbackHistFlg=1,北九州市に“あんしん＆かいてき”の西鉄グループ！黒崎では唯一の大浴場を完備！国道３号線に面し筑豊電鉄黒崎駅前駅＆バスセンター隣接！北九州空港へも高速バス直結！ＪＲにも好アクセス！,【アクセス】JR黒崎駅徒歩２分、北九州空港から高速バスで直結（約50分）　北九州都市高速黒崎ランプから車で約７分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,185〜","（￥2,592〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,アルクイン黒崎,/yad311527/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311527&callbackHistFlg=1,ＪＲ黒崎駅から徒歩2分の好立地!!《106台収容の自走式立体駐車場完備：三和パーキング提携》ホテル近隣コンビニ4店舗、飲食店街、繁華街と便利なお店が近くて充実♪全室有線LAN接続無料♪朝食無料サービス中,【アクセス】ＪＲ鹿児島本線黒崎駅下車、徒歩２分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,000〜","（￥2,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,北九州八幡ロイヤルホテル,/yad317493/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=317493&callbackHistFlg=1,冬のイチオシ企画【かに食べ放題宿泊プラン】と【ふかひれとコラーゲン鍋宿泊プラン】好評発売中！スペースワールドまで徒歩約8分！最上階レストランやパークビュー客室から夜景がおすすめです♪,【アクセス】ＪＲ枝光駅下車徒歩約8分、又は車で約3分。北九州都市高速道枝光ランプ車で約2分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,703〜","（￥4,351〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,アパホテル＜小倉駅前＞,/yad322358/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322358&callbackHistFlg=1,■山陽新幹線、JR鹿児島本線・日豊本線　小倉駅徒歩2分■九州自動車道「小倉東IC」より車で約10分■北九州空港より空港バス乗車「小倉駅新幹線口」下車2分,【アクセス】山陽新幹線、JR鹿児島本線・日豊本線　小倉駅徒歩2分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,629〜","（￥2,314〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,西鉄イン小倉,/yad323404/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=323404&callbackHistFlg=1,ＪＲ小倉駅小倉城口（南口）から徒歩約５分、小倉最大級（全５７０室）のビジネスホテル。静かで機能的な客室・大浴場＆サウナもあり、ビジネスでも観光でも、ファミリーでもカップルでも、ゆったり快適！,【アクセス】小倉駅小倉城口（南口）から徒歩約５分です。デパート『コレット井筒屋』、米町公園の直ぐそばです。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,740〜","（￥2,870〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,ホテル　千望荘,/yad325245/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325245&callbackHistFlg=1,家庭的な雰囲気と心暖まるサービスでおもてなし。仕事でレジャーで安心して利用できる。高台からの夜景もすばらしい。,【アクセス】北九州の真ん中に位置しておりお仕事にも便利。スペースワールド迄車で5分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,851〜","（￥3,425〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,アーバンホテルかじまち,/yad325406/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325406&callbackHistFlg=1,小倉駅から徒歩５分。立地は最高。ホテル周辺は小倉の味を代表する名店が勢揃い。近海の魚介や地鶏など九州各地の食材を使った料理が楽しめます。Wi-Fi・ネット無料接続。部屋はゆったり１４．４平米。,【アクセス】ＪＲ小倉駅より徒歩５分。モノレール平和通り駅から200ｍ。都市高速足立ＩＣから３分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,259〜","（￥2,129〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,ユタカホテル,/yad328175/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328175&callbackHistFlg=1,JR小倉駅(新幹線発着)徒歩30秒の好立地◆博多から新幹線16分◆32型TV・Wi-Fi設置◆北九州[小倉/八幡/門司/若松/戸畑]にお越しの際は、大変便利◆小倉記念病院/西日本総合展示場/北九州国際会議場へ徒歩5分,【アクセス】立地抜群!朝も安心!ＪＲ小倉駅から歩いて30秒、小倉記念病院/北九州国際会議場/西日本展示場歩いて5分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,074〜","（￥2,037〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,門司港ホテル,/yad328903/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328903&callbackHistFlg=1,【巨匠アルド・ロッシが手掛けた20世紀を代表するデザイナーズホテル】門司港レトロのランドマークとしてその門を構えてから17年。JR門司港駅より徒歩2分の好立地で観光にもビジネスにも最適！,【アクセス】JR門司港駅より徒歩2分　小倉⇒門司港：JR在来線で13分(¥280片道)　北九州空港⇒小倉駅：バスで40分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥11,000〜","（￥5,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,ビジネスホテル門司,/yad329868/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=329868&callbackHistFlg=1,■JR門司駅南口より徒歩１分と好立地■新小文字病院の付き添いやレトロ観光などに最適です■朝食の無料サービスも好評です■丁寧な清掃と家庭的なサービスでお迎えいたします,【アクセス】JR門司駅南口より徒歩1分／都市高速大里ＩＣより車で５分／無料駐車場・提携駐車場ご案内いたします。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,759〜","（￥3,379〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,リコホテル小倉,/yad331578/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=331578&callbackHistFlg=1,JR小倉駅　南口より徒歩3分の好立地。ホテル１階にコンビニがあり、周辺にはリバーウォーク、井筒屋がありショッピングに最適。JRを利用すると15分でスペースワールドや門司港レトロの観光地に。,【アクセス】ＪＲ小倉駅南口から徒歩５分、都市高速小倉駅北出口より３分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥3,703〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,リーガロイヤルホテル小倉,/yad333234/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=333234&callbackHistFlg=1,ＪＲ小倉駅より徒歩3分の立地の良さは、北九州観光スポットにも抜群のアクセス。全室30平米以上のゆとりの客室をはじめ、7つのレストラン＆バー、ヘルスクラブ、ショッピングアーケードなど兼ね備える。,【アクセス】JR小倉駅新幹線口に直結。徒歩3分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,037〜","（￥6,018〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,HOTEL AZ 北九州新門司港店,/yad336856/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=336856&callbackHistFlg=1,HOTELAZ北九州新門司港店3つのフリーメリット！1.【食べ放題】朝食無料！2.【平面】駐車場無料24時間出入庫可！(大型車有料)3.【LAN接続】全室無料接続,【アクセス】九州自動車道・（福岡方面から）新門司ＩＣから車で約5分　（山口方面から）門司ＩＣから車で約15分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,000〜","（￥4,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,ステーションホテル小倉,/yad341343/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=341343&callbackHistFlg=1,無線LAN(Wi-Fi)全客室導入し、より快適なインターネット環境をご用意しております。白を基調に小倉織をイメージしたエンジとブルーの2タイプのデザインの客室リニューアルルーム完了しました。,【アクセス】ＪＲ鹿児島本線小倉駅下車、小倉駅南口改札を出て徒歩1分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,ホテルニュータガワＫＯＫＵＲＡ,/yad344686/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=344686&callbackHistFlg=1,気品のあるヨーロピアンエレガンスを薫らせる独特の心地よさが旅人の心をほっと和ませ、我が家にお客様をお迎えするが如くこだわりのホスピタリティあふれるおもてなしで、滞在をより豊かなものに致します。,【アクセス】新幹線小倉駅下車徒歩８分もしくはモノレール旦過駅徒歩1分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,518〜","（￥4,259〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,サンスカイホテル小倉,/yad345537/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=345537&callbackHistFlg=1,本州、福岡どちらからもインター近く便利です。雨に濡れないバイクｽﾍﾟｰｽあり。ロビーの２４時間無料コーヒーや無料コミック、マッサージチェアであなたの第二の我が家としておくつろぎください。,【アクセス】ＪＲ小倉駅より車で5分。バス停【小倉駅入口】から　92番　93番のバスで神幸町下車。１５分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,351〜","（￥2,175〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,ホテルルートイン門司港,/yad347646/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=347646&callbackHistFlg=1,最上階展望大浴場からは、関門海峡が一望できる最高のロケーション♪無料駐車場完備・コンビニ徒歩２分・無料インターネットコーナーは何かと便利★門司港駅⇔ホテルの無料シャトルバス運行中♪♪,【アクセス】門司港駅から徒歩12分【門司港駅⇔ホテル間シャトルバス運行中】※乗車位置・時刻表はフォトギャラリー参照,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,935〜","（￥4,467〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,アルクイン黒崎ＰＬＵＳ,/yad355678/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=355678&callbackHistFlg=1,JR黒崎駅から街中へ徒歩3分の飲食店やコンビニも近く好立地♪ロビーと客室はワンランク上の空間に落ち着きを持たせ、シンプルでスタイリッシュなお部屋が好評です♪上質な時間とくつろぎの空間を提供します,【アクセス】JR黒崎駅から徒歩２分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,092〜","（￥2,546〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,ホテルアルモニーサンク,/yad359992/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=359992&callbackHistFlg=1,市民の方々に愛され続けた旧九州厚生年金の一部を改装致しまして4周年を迎えることが出来ました♪これからも皆様に愛され続けるホテルであり続けるように頑張って参ります。,【アクセス】JR小倉駅から車で１０分、西小倉駅から徒歩15分。両駅からバス１００円圏内,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥4,629〜","（￥2,314〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
